review,rating,sentiment,sentiment_prob_0,sentiment_prob_1
房间干净卫生，前台服务特别好，热情，亲切。,5,1.0,0.0005362444208003581,0.9994637370109558
房间干净，服务热情，整体都很不错，值得推荐！～～,5,1.0,0.000533892831299454,0.9994661211967468
总体一般。,5,0.0,0.999944806098938,5.523904474102892e-05
"自助停车场空间大，放心，给力。位置好，优越，交通便利，出行方便。酒店外观漂亮，高端，大气，上档次，大厅装修有特色，布局合理。茉莉花茶好喝，暖心。前台漂亮，大方，美丽，服务热情，主动。房间空间大，安静舒适，卫生很干净，床舒服，水压大，洗澡舒服，网速快，办公方便。好，良好，很好，非常好，棒，很棒，非常棒，赞，点赞，大大给赞，强力推荐! 客房阿姨亲切，服务好。早餐品种多，面条有特色，口味好，分量足，好吃，美味。防疫工作到位安全周到。
",5,1.0,1.4279060451372061e-05,0.9999856948852539
有免费的停车场，交通便利，前台服务很热情，赞。,5,1.0,2.6035251721623354e-05,0.9999740123748779
房间太小了，没有酒店停车场不方便,5,0.0,0.9995641112327576,0.0004358953738119453
退房送了小礼品，很贴心，体验好，专业，房间空间大，采光好，明亮，设施齐全，安静舒适，卫生很干净，细节到位，棒，床舒服，床垫舒适，水压大，出水快，水温好，洗澡舒服，网速快，办公方便。停车场空间大，放心，给力。位置好，优越，良好，位置优越，交通便利，出行方便。酒店外观漂亮，高端，设施好，上档次，大厅装修有特色，大气，布局合理。糖果很好吃，口味佳，暖心。洗衣机很好，很棒，设施齐全，使用方便，干净卫生。前台漂亮，优秀，大方，美丽，服务热情，主动，赞！效率快，高效。客房阿姨和蔼，非常棒，亲切，服务好，动作麻利。早餐好，早餐品种多，很赞！面条有特色，口味好，分量足，好吃，美味。防疫工作安全周到，好，很好！,5,1.0,1.87685654964298e-05,0.9999812841415405
前台服务好，早餐好，房间又大又干净，客房阿姨服务好,5,1.0,7.244585867738351e-05,0.9999275207519531
这么多年住过全季酒店最糟糕的 一个房卡给了三次才拿到正确的房间号 差一点点打拢到小情侣的空间 前厅电话一直打不通，扛着行李上上下下三次 人又累 试想是什么感受 深更半夜四楼客房还起火，警报响个不停 消防车也来了 一个晚上没法睡，我彻底服了 逃生通道卫生像个垃圾场一样。?牛粪表面光光,5,0.0,0.9999712705612183,2.8743166694766842e-05
"3，4号入职的员工服务态度都挺好，就5号晚上小姑娘不行！这是条对5号晚上的评价。为什么放到这一天的订单评价，因为我还在入住，订单还在继续， 没有办i法评论。太气了，我10点多反馈的烧水壶坏了，现在是凌晨12:21，还没有送新的过来。因为3，4号是大床，5号大床满房，我只能定了双床。赶着出门玩，所以一早更换了房间，就外出了。晚上从迪士尼回来已经10点多，才发现烧水壶不好用，反馈再拿一个新的，我等到现在，凌晨12:23还没有送过来！
中途下去催，前台极其不耐烦，让我回房间等，现在还没有送。
大晚上的到底送不送了？",5,0.0,0.9998804330825806,0.00011960485426243395
烧水插座难找，离得远,5,0.0,0.9992080330848694,0.000792036356870085
房间很干净，通风很好，浴巾毛巾都是雪白的，很干净，酒店免查房0秒退房很快节省了很多时间，很方便，还有免费停车位，房间都配有一次性牙膏牙刷很方便的，房间窗户很大光线很好，无线跟电视也很好用，房间装潢的简单现代很舒适，大堂很敞亮，网络真的比其他家快很多，很给力，浴室喷头喷的水很足很大，水温也很稳，值得推荐！ 很好，前台很热情，房间很干净，床单洁白，电视台很多，还有浴巾，讲究，无线网络也快，停车方便，车位充足。  地理位置优越，去火车站很方便，房间很干净舒适，床单被罩都是新的，wifi也很好，看电影也不卡，空调制冷也很好洗浴设施也很全，洗发水很香，前台接待员也很热情，早餐也很好非常丰盛。,5,1.0,1.344109568890417e-05,0.9999865293502808
服务很好，房间干净整洁！就是边上有施工略吵。,5,1.0,3.462352105998434e-05,0.9999654293060303
干净整洁，地理位置也不错，服务也很好。,5,1.0,0.079384945333004,0.9206150770187378
服务很好，办理入住的时候前台给到了一杯花茶很不错很好喝，停车方便有地下停车场，房间干净整洁，大厅给人一种很气派的感觉 ，距离万达很近，吃饭什么的都挺方便的，离高铁站很近 ,5,1.0,0.000289145449642092,0.9997108578681946
酒店电梯噪音太大 需要整修，早餐一般吧,5,0.0,0.999954104423523,4.588022784446366e-05
服务好 设施好 环境优,5,1.0,0.05621447041630745,0.9437854886054993
很好安静！,5,1.0,0.005459316540509462,0.9945407509803772
酒店服务很好，卫生干净，很舒适，环境安静，很适合休息,5,1.0,0.025803081691265106,0.9741969108581543
设施比较齐全，早餐也很ok,5,1.0,2.0660116206272505e-05,0.9999793767929077
服务一如既往的好，周边交通餐饮也方便，唯一不足就是窗户有点小,5,1.0,0.0001059337446349673,0.9998940229415894
很满意的一次住宿，早餐丰盛，前台服务热情，房间里很干净，机器人送外卖很方便，无线信号强，以后就在这家常住了,5,1.0,8.241900650318712e-05,0.9999176263809204
位置好，设施齐全，不错，一直选择这里,5,1.0,0.0006094809505157173,0.9993904829025269
还挺喜欢这种精装修的连锁品牌，酒店各方面都不错，尤其前台服务值得称赞，有耐心又周到，满意满意。环境也干净,5,1.0,4.634260039892979e-05,0.9999536275863647
走了很多地方酒店，这家真心不错！酒店管理首先就是服务，这里的员工看到客人都是笑脸相迎，您好！中午好！晚上好！像是回到家的感觉，交通也是比较方便的，出门就是有公交车站，房间卫生超级干净. 强烈推荐！,5,1.0,1.3544524335884489e-05,0.9999864101409912
停车方便，有免费的停车场，房间干净，舒适。,5,1.0,0.003043635981157422,0.9969563484191895
房间不错，前台小哥也服务热情，推荐推荐推荐！,5,1.0,9.567211236571893e-05,0.9999042749404907
很好，周围安静，离公交站也不远。,5,1.0,0.07166339457035065,0.9283365607261658
这里买东西都很方便，前台小姐姐很有礼貌，说话也很温柔，有问题第一时间解决了。值得推荐。,5,1.0,0.0007122736424207687,0.9992877840995789
服务很好，位置不错。,5,0.0,0.9840916991233826,0.015908364206552505
挺好，服务也热情，早餐也不错,5,1.0,0.002177954651415348,0.9978220462799072
干净卫生，服务也好。,5,0.0,0.8771328926086426,0.12286712974309921
很适合出差游玩住宿，感觉回家家里的感觉，前台服务热情，有耐心，早餐品种齐全，点赞。,5,1.0,2.108970147673972e-05,0.9999788999557495
价格便宜，有点陈旧,5,0.0,0.999549925327301,0.00044999306555837393
服务好，卫生好，早餐好吃，位置也方便，，下次还过來温柔，帅气。办理入住快捷,5,1.0,0.00017722930351737887,0.9998227953910828
早餐好 粥也不错 服务好,5,1.0,5.035269714426249e-05,0.9999496936798096
酒店环境不错，服务热情,5,1.0,0.1540292203426361,0.8459707498550415
前台服务态度很不错，房间很大，很干净，床很软。早餐种类齐全，味道也不错。以后出差都会选择全季。大赞,5,1.0,1.9640028767753392e-05,0.9999803304672241
空调系统总是故障,5,0.0,0.9992169141769409,0.0007830323302187026
隔音不是很好，其他蛮好的。,5,1.0,0.00021423003636300564,0.999785840511322
房间很大，很干净，工作人员很热情，下次还会入住。,5,1.0,0.0003223701205570251,0.9996776580810547
前台路路服务热情，特别好，我们提出的要求都尽量满足，做不到的，也会帮我们想别的办法解决，入住的时候赠送了果盘和早餐特别贴心。必须好评。,5,1.0,2.4670125640113838e-05,0.999975323677063
入住感受特别好，推荐,5,1.0,3.650780854513869e-05,0.9999635219573975
酒店位置安静，有停车场比较方便，大堂装修很好还有书可以看看,5,1.0,0.018193775787949562,0.9818061590194702
很好，地理位置很好，去五金城超级方便,5,1.0,0.002022001426666975,0.9979780316352844
感谢李同学的服务，谢谢,5,1.0,6.42281593172811e-05,0.9999357461929321
服务很热情，环境很好，周围子玩的地方也多，值得推荐,5,1.0,0.0021703990641981363,0.9978296160697937
设施很好，早餐也不错，立体停车时间比较长,5,1.0,6.36639742879197e-05,0.9999363422393799
那些日日夜夜里，其实每一个人的心态于状态，还一天的心情都在你们身上，因为刚进看内部环境呗 所以 环境带来每一个人都带不一样的快乐,5,1.0,3.5918048524763435e-05,0.9999641180038452
估计再也不会来了 每次都是大大小小的问题，没有一次是完全顺利的住,5,0.0,0.9999576807022095,4.227663157507777e-05
服务态度非常好，干净，房间明亮，机器人送餐,5,1.0,9.949739614967257e-05,0.9999004602432251
大堂装修不错，看上去不错。但房间在细节上可以更好一点。如窗帘，床架，用品。,5,1.0,0.0031538158655166626,0.9968461394309998
房间干净，整体入住很舒服，服务热情，酒店位置很好，隔条马路就是南长街，一进到大厅就有股淡淡的茶香味，沁人心脾，房间干净整洁，前台小姐姐和客房阿姨服务热情周到，酒店有专门的地下停车场，非常方便！办理入住非常快，酒店疫情期间安全措施非常到位，给我们这些出差过来的客人充足的安全保障。房间很舒服，打扫的很干净，正山小种很好喝，白牡丹非常棒。装修简约大气，大厅有商务区可供休息，还有柠檬水和咖啡提供，总的来说是一次很愉快的入住体验，非常棒！,5,1.0,2.4887760446290486e-05,0.9999750852584839
很nice的已经酒店，很容易找到，门口有停车场，公交站也很近，交通较方便。自动门很灵敏，保安热情，大堂明亮，地面干净，很暖和。装修好看，前台热情，微笑服务好，服务周到，主动帮助拿行李赞，宾至如归的感觉。自助入住很方便！自助电脑方便，沙发柔软，茶具干净，咖啡好喝，糖果自取很赞。电梯速度快，私密性好，香氛味道好，走廊干净，通风很好，照明舒适。景观别致，地毯干净，标识明显。无线网很快，插座多超赞。房间大，窗户明亮，采光好，地面干净，很安静，装修风格好，穿衣镜无比赞，房间布局合理，超级赞。烧水速度快，茶好喝，水杯干净，茶具好看，书桌很大，电动窗帘赞。电视很大赞，吹风机好用，纸很柔软。床很大,5,1.0,1.3197111002227757e-05,0.9999867677688599
酒店隔音太差了，隔壁夫妻恩爱声音巨高，清大八早就给喊醒了。,5,0.0,0.999962329864502,3.763515269383788e-05
胡真霞服务真捧！,5,0.0,0.9998586177825928,0.00014137642574496567
酒店非常好很喜欢,5,1.0,0.007148722652345896,0.9928512573242188
服务好，卫生好，房间干净，早餐好丰盛,5,1.0,0.0009517889702692628,0.9990481734275818
老顾客了，一直住他家。这次来挺惊喜的，虽然大厅正装修比较难看，但是房间已经装修好了，非常好看，时尚舒适！满意！,5,1.0,2.0123070498812012e-05,0.9999798536300659
早餐丰富，服务周到，,5,1.0,3.149110125377774e-05,0.9999685287475586
网络不咋地,5,0.0,0.9999545812606812,4.539808287518099e-05
前台小姐姐服务热情，都很漂亮，办理入住的时候还给身份证套上了身份证套，房间干净整洁，房嫂服务热情，早餐丰盛，手抓饼很好吃，蔬菜饼也好吃，水饺口味很好，值得推荐,5,1.0,1.59803603310138e-05,0.9999840259552002
包莲香服务很棒,5,1.0,0.00012782131670974195,0.9998722076416016
太贵了，比平时贵2倍,5,0.0,0.9999614953994751,3.8548929296666756e-05
525房间外面什么机器哄哄的响,5,0.0,0.9995338916778564,0.0004661677230615169
很不错，房间环境和早餐都很棒,5,1.0,0.00017163780285045505,0.9998283386230469
非常舒服，房间干净，很喜欢,5,1.0,0.12786440551280975,0.872135579586029
转机绝佳,5,1.0,0.007964839227497578,0.9920352101325989
很好！！！！！,5,1.0,0.0012857253896072507,0.9987143278121948
1、入住的房间有点小，感觉有些压抑，但是整体服务的态度还是不错的；2、向前台反映衣柜和床头柜有甲醛的味道，立马安排上空气净化器，这一点用心了；3、位置好，酒店旁边就是独墅湖，风景优美，靠近月亮湾地铁站交通方便；4、早餐配稀饭的素菜和小菜种类一般，希望后期改进！,5,1.0,1.3037058124609757e-05,0.999987006187439
完美，全季酒店很好，无论是前台服务和还是房间，都挺好的，进入大堂，就有问好声，还送了我一瓶水，在楼道见到客房大姐都会打声招呼的，很温馨，赞赞赞，还有早餐品种多，味道美味，推荐,5,1.0,1.3360187949729152e-05,0.9999866485595703
"房间空间大，安静舒适，卫生很干净，床舒服，水压大,洗澡舒服，网速快，办公方便。卫生整洁，干净，放心，给力。位置好，优越，地铁附近，交通便利，出行方便。酒店外观漂亮，高端，大气，上档次，大厅装修有特色，布局合理。茉莉花茶好喝，暖心。前台漂亮，大方, 美丽，服务热情，主动。客房阿姨亲切， 服务好。早餐品种多，高点好吃，沙拉也很好吃，早餐粥很香，口味好，分量足，好吃，美味。防疫工作到位安全周到。好，良好，很好，非常好,棒,很棒,非常棒，赞，点赞，大大给赞，强力推荐!",5,1.0,1.555920061946381e-05,0.9999843835830688
正装修有点乱总体不错！,5,1.0,0.00046452865353785455,0.9995354413986206
有肯德基早点 服务态度很好,5,1.0,0.00029327801894396544,0.9997066855430603
酒店很干净，给个好评！,5,1.0,0.483737975358963,0.5162620544433594
服务蛮不错的啊   还给升级了房间。 ,5,1.0,2.4478193154209293e-05,0.9999755620956421
酒店一看就很好，大厅放了好几种小点心，还有零食酒店服务很好，早餐品种多，还可以，下面吃,5,1.0,9.559770114719868e-05,0.9999043941497803
早餐好吃！服务好！干净！,5,1.0,0.0005482418928295374,0.9994516968727112
特别喜欢这个地方,5,1.0,0.00023967179004102945,0.9997603297233582
前台服务挺好的 房间也卫生干净 客房大姐还帮忙烧水 赞，早餐花样多味道也不错，白粥口感很好 还有各种小菜 ,5,1.0,2.1060479411971755e-05,0.9999788999557495
舒适温馨，前台伟超和新芳的服务特别好哦，还给我做升级，提醒我有健身房和免费饮料，点赞！,5,1.0,2.3236951165017672e-05,0.9999767541885376
虫子在地上死了好几天了，每次打扫完卫生也没见收拾,5,0.0,0.9999526739120483,4.7299370635300875e-05
前台小姑娘服务热情，值得再次入住。,5,1.0,0.00035184220178052783,0.9996480941772461
常住了，价格便宜会员，停车免费…房间也很干净,5,1.0,4.0115148294717073e-05,0.9999598264694214
空调声音大，隔音不好,5,0.0,0.9997386336326599,0.0002613996039144695
挺好的，服务很周到，热情，位置也很便利，房间卫生很干净，很安全，好评！！！,5,1.0,6.729497545165941e-05,0.9999326467514038
干净 舒服  特别好  推荐入住,5,1.0,0.004054732620716095,0.9959452748298645
酒店比较干净，服务态度好。,5,0.0,0.947198212146759,0.05280178412795067
入住感受挺好的，唯一的遗憾就是前台的一名女性服务员态度不好,5,1.0,9.920645243255422e-05,0.9999008178710938
建议增加机场送机服务,5,0.0,0.9999456405639648,5.4331885621650144e-05
"价格优惠，住宿的环境很好，卫生也很好，服务态度规范，值得推荐。性价比很高，房间非常干净 服务热情服务。态度亲切感，非常好?? 服务也非常到位。下次还会选择这里。
地理位置好，交通方便，房间舒适卫生，服务人员很热情，乐于提供各种帮助，前台小姑娘非常热情，值得奖励。房间设施齐全，服务人员素质高。早餐品种丰富，房间设施新，床品舒服，总体物超所值，是一次非常满意的体验。可免费停车，离地铁站近，步行七八分钟。离高铁站机也很近，很方便。周围吃喝很便捷。非常满意。
位置优越，交通便利，离地铁站很近，酒店设施齐全，房间干净整洁，住的很舒服。前台人员服务都很好，很主动，热情。早餐不错，品种多，性价比蛮高。",5,1.0,2.702588972169906e-05,0.999972939491272
服务态度挺好的。就是前台在31楼，第一次办入住有点晕,5,1.0,9.806535672396421e-05,0.9999018907546997
环境好卫生好服务好,5,1.0,0.006413294468075037,0.9935867190361023
"已经是好几次住了，各方面都合适。
",5,1.0,0.0010969761060550809,0.9989030361175537
服务态度全上海最好，房间装修好，干净卫生，早餐超好吃。,5,1.0,1.8384205759502947e-05,0.9999816417694092
交通很方便，就在地铁口，就是早餐没有自助，一个鸡蛋，牛奶，小面包，太简单了，不过楼下有个牛肉面。,5,1.0,6.069699884392321e-05,0.9999393224716187
"设施齐全 不错
",5,1.0,0.007438782602548599,0.9925611615180969
前台小姐姐热情好客，打咖啡一流，停车方便，性价比高！,5,1.0,2.1911740986979567e-05,0.9999780654907227
很棒的一家酒店，工作人员态度非常热情，前台小姐姐业务能力好，效率高，早餐非常好吃，房间干净整洁，科技化满满的，小度小度很有意思。是非常棒的一家酒店，强烈推荐入住。,5,1.0,3.960881440434605e-05,0.9999604225158691
"超级喜欢这家酒店,酒店工作人员服务好，态度好，很专业，很远就会热情问候。房间大，采光好，安静，wifi信号好，设施设备新，床舒适，枕头舒服，卫生好，洗漱用品好，茶叶配的居然是大红袍，大爱！早餐丰富，很好吃，糕点精致，水果新鲜，菜品爽口，开餐时间长。前台服务热情，办理入住快捷，主动为我叫车，并我为介绍周边情况。",5,1.0,1.3938558367954101e-05,0.9999860525131226
不到退房点，一个劲的催催催,5,0.0,0.999940037727356,5.99384329689201e-05
房间干净整洁，宽敞明亮，智能化窗帘，灯光，电视。,5,1.0,0.0002393342729192227,0.9997606873512268
点个赞??,5,1.0,0.028043454512953758,0.9719565510749817
"服务好，卫生干净，有免费停车，早餐丰富。保安大叔很和蔼！
",5,1.0,0.0001107711941585876,0.9998892545700073
热情，体贴，入住非常满意，热水适中，服务体贴，开心，房间干净卫生，下次会再次选择！,5,1.0,3.573362482711673e-05,0.9999642372131348
房间打扫得很干净，住着也舒心,5,1.0,0.14912103116512299,0.8508789539337158
性价比高，特别好,5,1.0,5.8962370530935004e-05,0.9999409914016724
"干净卫生，设施齐全，交通便利，前台服务态度好
",5,1.0,0.0033665921073406935,0.9966334700584412
因为疏忽，装满各种充电器的小包丢了，不值钱但是都是急用的，要特别感谢几个前台的帮忙和718号房间客人的拾金不昧，最终找到了，好评是必须的。,5,1.0,3.3141361200250685e-05,0.9999668598175049
客房服务很好，卫生干净。,5,0.0,0.6419464945793152,0.3580535352230072
"酒店位置极佳， 房间打扫的特别干净，房间很大，房间特别温馨，前台服务很热情，停车方便有停车场。还免费。酒店干净卫生，服务热情。交通便利。周边有商场超市。酒店无线信号快。房间设施特别齐全。房间24小时热水。很安全很好，值得推荐。
",5,1.0,0.0002571399963926524,0.9997428059577942
"非常不错，早餐也很棒，火车东站很近
",5,1.0,2.946214226540178e-05,0.999970555305481
餐饮服务真不错。棒。,5,1.0,8.757143950788304e-05,0.9999123811721802
卫生很棒，服务态度很好,5,1.0,0.0374986007809639,0.9625014066696167
服务，设施不错，但是早餐和静音可以做的更好,5,1.0,3.476578785921447e-05,0.9999651908874512
离浙二医院很近步行几分钟就到了很方便前台服务很好给我们多送来了几瓶矿泉水客房卫生也很到位干净,5,1.0,4.1258957935497165e-05,0.9999587535858154
热情周到的服务，人性化的管理，环境干净整洁，早餐能否再丰富一点？,5,1.0,1.889620216388721e-05,0.9999810457229614
房间很大，服务好，豆浆挺好喝,5,1.0,0.02095494605600834,0.9790450930595398
前台服务好，热情，有酸梅汁，柠檬茶，房间大，干净，卫生，好停车，不错,5,1.0,3.9826602005632594e-05,0.99996018409729
房间太小，又不隔音。住的很不舒服,5,0.0,0.9999617338180542,3.825657404377125e-05
服务很棒，卫生干净，喜欢。,5,1.0,0.0007407442317344248,0.9992592930793762
好评，房间干净，服务好,5,1.0,0.02981313318014145,0.9701868295669556
"1.入住时，提前预约的房间并没有及时收拾干净
2.走廊里异味严重
3.茶盘上有之前客人吃剩食物的骨头残渣，非常恶劣",5,0.0,0.999970555305481,2.9494642149074934e-05
房间干净整洁，服务热情细心，地铁站距离很近 ，棒！,5,1.0,5.951303683104925e-05,0.9999405145645142
非常好，服务特别体贴周到，干净舒适。,5,1.0,0.0004758400027640164,0.9995241165161133
前台小陈服务态度特别好,5,1.0,1.97013341676211e-05,0.9999803304672241
洗手间会有臭味出来,5,0.0,0.9998596906661987,0.00014031786122359335
服务好 卫生 好。,5,0.0,0.984127938747406,0.01587212271988392
